task_id,bucket_id,name,description,status,project_id,assigned_user_id
0016aab4-4031-4e3c-97e1-7559c8d41c1d,14363,Create New Logo,Design a new logo for the website.,Not Started,61372a3a-9221-43b0-aa60-fd73ebb2b7d2,c387ca31-1c27-4118-a669-fa58a3c1598b
0016afc5-64e5-49eb-8f35-67ca5a122bbb,12792,Create New Logo,Design a new logo for the website.,Not Started,87d8dbfe-ac14-4b5b-bd1b-025ef531df13,d525ef23-4451-4665-bf5b-230a32d3ac77
0016f3d1-10de-4e86-803c-5de72d623be3,1232,Create New Logo,Design a new logo for the website.,Not Started,baabd2e4-a137-44c4-80b4-47d236bcdac2,943942d4-6c77-43e2-9af5-3ef91d9e03df
0017339b-e6b4-4002-a1f6-2d7440ce9602,4,Create New Logo,Design a new logo for the website.,Not Started,6fc1ea5a-1f56-4f94-91e6-2bfc5c436831,1dbcc02b-c92b-40e8-ac5f-a2302bad2013
00178f84-eef3-4b05-9660-844939ded313,14924,Create New Logo,Design a new logo for the website.,Not Started,b29ebc15-e51e-41af-8fde-d5aa3cb6086b,166b8337-8860-408f-a25f-f88deeedfca9
001796d9-f186-4540-a491-cfb22b0915c6,3358,Create New Logo,Design a new logo for the website.,Not Started,ac3da856-042c-4eda-b21f-62e6290e6dc1,d0c5de61-c79f-4928-b494-dff42cc4cd18
0017989c-e0be-49c0-a64d-37fc7a79a2f3,13752,Create New Logo,Design a new logo for the website.,Not Started,299865f1-bc0c-490c-9dad-43edfcd27cfd,061f024c-be41-4e71-9c74-69037661b787
0017b4d2-2d5b-42ac-8ab8-4bab26d4dec7,2105,Create New Logo,Design a new logo for the website.,Not Started,a204fd3c-6a6f-4055-b2b2-db6d20f9e94b,28ecf4ff-da70-4b4a-b611-461856579c76
0017ea29-beb6-43e4-a115-e55846954558,10351,Create New Logo,Design a new logo for the website.,Not Started,65c00e4c-5433-41ff-9d56-189b5f19256d,5210a4b7-6b09-4c4e-8389-3391254f16c8
0018187c-2a39-4ceb-91b9-c1f3372155d8,12027,Create New Logo,Design a new logo for the website.,Not Started,09ab381f-0d26-4a22-9aed-cab7dd24775c,3ef6ef01-b3fe-41eb-8325-2781e171569e
001835ad-4b6f-4e7b-9c41-cabe5336d802,6614,Create New Logo,Design a new logo for the website.,Not Started,8f461561-06d8-4809-9d2e-6bcc85230024,c24748ba-ec7c-43bb-b73b-2367b399be7f
00187a96-c0c3-4dea-980a-df018f541824,2641,Create New Logo,Design a new logo for the website.,Not Started,668fd63d-b820-4aa5-9dc0-299f67bae70b,f2a9565c-b041-44b0-a318-6aa960cf8fe3
001883ea-7f37-470d-b42a-9993754ff7ca,12345,Create New Logo,Design a new logo for the website.,Not Started,321459d3-e3f1-4c8f-9469-41e255512c73,b04c8d3c-bd3f-43cd-8d4f-c6f828f29047
0018a4a3-96b2-4d70-8417-e16f7c39925e,3932,Create New Logo,Design a new logo for the website.,Not Started,ed39d84d-bf55-46c3-8d06-0ef505ae285d,ecbcea67-1408-4fb8-b9c8-9b1058d4574c
00191d2d-041c-416f-b187-3fff4960c843,10583,Create New Logo,Design a new logo for the website.,Not Started,c577f865-966e-4033-b5d5-eaf1e891505f,112d9801-fab8-4e42-9776-88398c9ff830
00191d51-3b34-41a0-ba02-9f343c8383ef,7392,Create New Logo,Design a new logo for the website.,Not Started,dbe76773-eb1a-48d6-a70a-43cf9458cf23,53b3e1f0-b37f-4d60-9359-041a511c9c87
001974df-a7bb-4b70-b162-2ce5d314a5d6,6367,Create New Logo,Design a new logo for the website.,Not Started,3c9e9dd6-bef8-4590-8947-c592492f4500,13e8f3de-d58a-4cd7-babe-4185ad9ccd5a
0019903f-d06b-4205-a78d-a5b9b8bab8b8,1122,Create New Logo,Design a new logo for the website.,Not Started,02bb21c4-2bb0-4c64-9550-6d18d8ef5568,dc9d25ec-b410-4362-b7e7-9731269011a8
0019b1ec-02a9-44a0-beba-89df734c606e,7522,Create New Logo,Design a new logo for the website.,Not Started,9b007105-77ab-4a3b-b0b7-bc5318b7bde3,2a057d41-3cf0-47fd-be08-c010bc9968dd
0019d225-0b80-424e-a92e-26a0c7761270,1684,Create New Logo,Design a new logo for the website.,Not Started,5370a95a-68ae-463a-bd06-8862bfcf76ec,aa7f6f82-be33-4490-a25c-d9000a7191c5
001a0c63-5085-4d8f-aba2-0df877ad4b56,8503,Create New Logo,Design a new logo for the website.,Not Started,b2c124e4-a7a5-48e8-86b2-238016295787,e3ac0966-8e1b-4df6-857f-a86e96f1fc91
001a69f5-0494-4e54-9bb4-1115dd938ad9,1838,Create New Logo,Design a new logo for the website.,Not Started,10aa6463-2e0e-411b-ad33-2ca8f9ad4691,e368642b-fc62-498c-a023-e9b7ba078460
001a8df5-78a4-44ca-86ba-fb55673a2c13,10086,Create New Logo,Design a new logo for the website.,Not Started,3c5e0a95-4022-4443-8167-db7be30758e1,83461f4d-9a4a-4e8b-a252-c99d70160296
001ab586-39d5-4a99-878c-89bf24fa0348,7536,Create New Logo,Design a new logo for the website.,Not Started,e373d1e3-e848-48c7-9d48-ba54a0f88200,4303f834-3767-4e8a-8b7c-1ef554fa3716
001ac45c-3282-49a6-b7d7-9ab3a064143a,10840,Create New Logo,Design a new logo for the website.,Not Started,c0e50735-42b5-4924-b8bc-d719b3ac288e,9008abb2-035a-4b8c-8113-d85251e07eed
001adc77-7d78-42a4-b92e-fdd302e9cb43,2123,Create New Logo,Design a new logo for the website.,Not Started,30bfc8f9-674c-4996-8a5d-85e22c1a7ee1,0b8851e5-545a-4651-9563-32478a0d5c3d
001b1de8-01ee-4476-8369-5b786b5783cf,5977,Create New Logo,Design a new logo for the website.,Not Started,db5f9ff0-7d89-453c-8460-c9d08dc130bd,04917223-a6d5-4745-ba96-d746759a143d
001b1f3c-0f9f-4782-83f8-c3869fa9da90,5473,Create New Logo,Design a new logo for the website.,Not Started,8a21e292-c2dd-435b-bdff-ba03efa2b056,9ddeaa70-900e-4cb7-8685-8676b4465190
001b30fc-f0ce-4086-a8a8-529fa2e60220,3396,Create New Logo,Design a new logo for the website.,Not Started,66bc71fc-b24d-44dc-9279-79ef08904af1,e9b9703e-556d-4f70-a2cd-1af20bfdcd28
001b92e9-f484-40bd-9de1-0e36335777aa,3850,Create New Logo,Design a new logo for the website.,Not Started,07f3b5e6-d504-42cd-95dd-7dce9d83fe0b,37875d8c-98e0-4d27-92de-ef2e24f3035f
001ba15f-0c03-4a3a-a8d5-80a5329d399d,4754,Create New Logo,Design a new logo for the website.,Not Started,9d271ed5-c998-4229-b7ee-e51b76fd1f01,d1607844-90af-4861-937c-3efafe090626
001bc535-bb25-43d6-9026-a81094512907,11519,Create New Logo,Design a new logo for the website.,Not Started,90911bee-46f2-4f02-b6ab-29fd1cfc1563,6af83513-b904-486b-8709-0f37a1cfe790
001bd7a0-8af5-48cb-849f-4e850425d995,8771,Create New Logo,Design a new logo for the website.,Not Started,47b1813c-079d-4a0f-a318-e50dc7eb6594,8bcc8966-c5e3-4bf4-afaa-bf7d7d2ab1e1
001be833-8405-4ac1-a0dd-fdbc7a6d11a6,357,Create New Logo,Design a new logo for the website.,Not Started,b228e972-c990-4155-9598-0246a936736e,191096df-9d2e-40fd-a4ed-848d191ec5d4
001c134e-f521-4c9f-a2b3-365dec255fe8,5341,Create New Logo,Design a new logo for the website.,Not Started,7b68d0be-1665-4248-ac01-3bbdf7e5a529,46ded8e6-d23c-46be-b501-a11acb273976
001c31e7-540e-4d7b-bed2-c3aa5bef1297,6577,Create New Logo,Design a new logo for the website.,Not Started,1760922b-f566-4254-a52e-49fa8631a56c,1d887490-892d-4e5c-9b67-16a3895045bd
001c9189-3579-4fda-9cf2-d7e8e251d267,12412,Create New Logo,Design a new logo for the website.,Not Started,6e6ef87a-882d-4f77-b355-9167d176a213,5c744554-79fe-4fee-bd4c-65e54434b197
001ccc71-435e-40e7-861b-043a1a10c579,8432,Create New Logo,Design a new logo for the website.,Not Started,e802fea7-15d4-458d-b4ca-9cfd8bf66f11,b8d006dc-7373-4861-82f6-0a7d6186bc39
001ceeba-9c0c-4223-bf4b-340bd6546455,7834,Create New Logo,Design a new logo for the website.,Not Started,71016c9a-d53c-43e8-9f19-d3c4b02292c1,467481e8-4550-45cd-9c16-4fce8e79a73c
001d7390-9a8b-4bbf-a09a-810643d68930,9098,Create New Logo,Design a new logo for the website.,Not Started,243e6d59-19ff-455d-9ce5-e30cf2dcf879,6a79b0e4-f216-42c3-819a-5643cc4de4e8
001d7ef0-f185-40d9-9d05-cf0021b383cc,13475,Create New Logo,Design a new logo for the website.,Not Started,e4b19887-fa60-429e-bd7d-5dba61b7f0ae,30cb5939-ba98-4dc2-999e-4ffdf000f3ce
001de8ed-1d87-4eca-a2df-51526d84f5c8,13030,Create New Logo,Design a new logo for the website.,Not Started,fb477b40-903a-41fc-a085-3380eeb9ec37,0d51dc0e-9009-46a6-a953-d06d57297688
001df4c5-a7a7-4050-93c6-b79cef40636d,9746,Create New Logo,Design a new logo for the website.,Not Started,8364e2a5-0e06-4f3b-888d-9a8a330f2107,75e316ac-956f-4385-86c6-5597311ab630
001e5b52-633f-490b-9cc0-6f8beacd991a,12454,Create New Logo,Design a new logo for the website.,Not Started,3d7cd179-a401-45c8-b8bb-7da14a10b334,bce3e76b-c9da-4442-b087-fc1fe208c654
001efe8d-e7e6-48cb-9712-6d156dab79fd,8830,Create New Logo,Design a new logo for the website.,Not Started,ef7a48cb-363a-4bee-8e43-7e6915b9cbee,8804fbff-f231-4ed9-899c-0bd20c4cb3d7
001f242f-446c-4c0c-b8bb-b2a62dd1337d,11141,Create New Logo,Design a new logo for the website.,Not Started,06effdce-f539-433d-890e-8959ef5d3b56,57d458cb-e65c-41ce-8f7c-23931ae41dbf
001f2eaf-482e-4c87-b2bc-869aee89e38f,7352,Create New Logo,Design a new logo for the website.,Not Started,fb48e71d-69c4-4a84-a604-114af003477c,f7f2b5b4-d644-40f1-ad3c-2a3e759ead77
001f4a68-da55-4178-9cfe-4a9e2473d0ad,5394,Create New Logo,Design a new logo for the website.,Not Started,724327cd-2cc9-4168-afcd-e02a72659688,593ee3c9-d9d5-4002-9ccd-8a77082de607
001f57c5-72a0-4ac9-9526-0f9be10ed32e,11801,Create New Logo,Design a new logo for the website.,Not Started,254b0afc-7cfb-4ef3-88df-c37a829d2d55,9f9f5efc-932f-4d37-9f8b-9427ddeb76f6
001f6ee5-4152-474a-a073-640e179ac7b6,3636,Create New Logo,Design a new logo for the website.,Not Started,194a79eb-94e7-4a67-8dd9-3ac71f4b6546,38c2403b-ac4a-4c29-8bcb-f272cc3a5116
00201cdb-1775-4710-baef-43946a2b9e90,1382,Create New Logo,Design a new logo for the website.,Not Started,eb6c84c4-6374-4c8d-9666-718ba012631b,854337d8-c7df-4fde-b57c-b01bfc8710ba
00202fa3-8146-4e5d-a532-2416a9f9555f,184,Create New Logo,Design a new logo for the website.,Not Started,3ba85955-a487-4d9c-a4da-e8b7ade681cb,1ea768d4-1aa3-4522-aa79-c56eac076156
0020bb4d-3301-46c0-8c9a-16dcdf8483f0,9631,Create New Logo,Design a new logo for the website.,Not Started,6a3b289e-4a49-442c-8b30-185377d0102b,33c98db9-4c9b-4424-96d5-1c1f8adb26aa
0020bbcb-afef-4368-b746-66503e90a411,674,Create New Logo,Design a new logo for the website.,Not Started,8ec9d8b1-f020-457d-83e7-70d95e8dbf62,b0e2e35e-1c24-4384-baeb-e82f93b23355
00212365-4c51-4cc7-ad32-b5c441293e2b,7438,Create New Logo,Design a new logo for the website.,Not Started,5810543f-e3d0-4526-9ab6-fe1245de896a,70e18ed2-1b22-4575-a0c2-91283b423a6d
0021b7db-f43d-4e1d-829e-27b3f66d03af,3174,Create New Logo,Design a new logo for the website.,Not Started,7847903e-8d29-4524-b6f1-d95f10b72134,15aac481-cd71-4342-a369-446c06c0d374
0021dc32-9886-4240-96a1-0d0be8b7a764,8253,Create New Logo,Design a new logo for the website.,Not Started,5dd15bd2-87ed-4967-a243-ea67713adae7,fa946857-124f-4b9d-8999-046aab4ebfc5
0021ed58-6d0d-4350-a9d8-01d02c88f341,9371,Create New Logo,Design a new logo for the website.,Not Started,dd96c4db-b197-4d32-b88b-538013deef7e,dea5978f-8350-4dd1-b202-b374d0f03bde
0022f689-c116-4bae-bd2a-83a8b9553511,1866,Create New Logo,Design a new logo for the website.,Not Started,dac6c0bf-c91b-4538-a7f5-1db56d5d82cf,43e31d4c-cec7-4a6e-a6b8-71d51d794b09
00231c3f-cd4e-4653-b313-61af1d854a24,12092,Create New Logo,Design a new logo for the website.,Not Started,d5f2a043-ac20-4cc4-914c-98651aedd25f,eb4c2e01-2433-41ce-a4b2-a2746b53f141
0023209f-fcdb-4920-ae09-fa01e4012f36,795,Create New Logo,Design a new logo for the website.,Not Started,47729930-3d3a-489c-9ee0-8652e8d14dfb,7a747fa2-3293-4592-b45e-3bbc72d678bd
00233624-d3ef-410a-912c-09ce8de519ce,14882,Create New Logo,Design a new logo for the website.,Not Started,4cec8a65-40a3-4dfe-a7a4-e6c83729dec5,c4c960e9-626b-456e-b890-072839d7e06e
00237ddc-dab3-4849-ad3e-349faa63f7b5,809,Create New Logo,Design a new logo for the website.,Not Started,aee1e634-861a-40ed-98be-6b1345d2d268,b9a9cccb-fd99-4dbf-8606-b7d2397fb444
002390a3-3052-4130-b9a3-aa6f50dc08ea,164,Create New Logo,Design a new logo for the website.,Not Started,188fd90f-a40e-433c-9b99-2e1ca5410173,6e95d866-3ecc-4847-87f0-15465db79a29
0023e914-1c0c-4dfd-9849-0a99d049e6c9,847,Create New Logo,Design a new logo for the website.,Not Started,dc59111a-c8e0-4e17-993f-025cf89fdd87,a9fade98-de13-483b-bfaf-e9707f92003b
0023f2bb-a543-460b-9888-600015aaf9fa,1000,Create New Logo,Design a new logo for the website.,Not Started,0c491b09-4850-42fe-8af2-4178be33044e,5e84b503-450b-401a-9daa-e6fc3c260a6e
002402a9-ce6c-4de1-8203-b426c1923904,5911,Create New Logo,Design a new logo for the website.,Not Started,2f49867a-c9ca-4db8-b4ee-4d9787b8477c,93538fe4-361a-454d-a7cf-78c869af3021
00240edc-9319-43db-b359-fe2b644ef980,6944,Create New Logo,Design a new logo for the website.,Not Started,f8aa91c0-4ba2-4afd-9cc9-93bbe2fefc2c,b3831b7e-27fe-4932-ac25-67518e506862
00241e29-93d6-493f-9233-9a75ff8f011e,12035,Create New Logo,Design a new logo for the website.,Not Started,bb237087-42e5-4552-8665-595b01288b08,574daca6-1957-4451-a1ed-75de8b58653a
002446b0-a43e-41af-bf1c-f7f5b4ad10c6,8584,Create New Logo,Design a new logo for the website.,Not Started,73ed2526-c872-47ad-9b18-45f6c48b96c8,c5e9add8-7537-4020-aec7-36196e36a644
0024f528-fafb-4ad0-aab5-b846b4980c01,390,Create New Logo,Design a new logo for the website.,Not Started,5e10343a-b10c-4fbd-952d-006e21f6a2dd,36a1a505-65e9-4d41-a9c3-22ff4d9f2939
00250b8f-fc8c-455a-a534-760d23aac953,12172,Create New Logo,Design a new logo for the website.,Not Started,167d2b37-6ce2-4078-bc9f-4f641be9d56b,8e28f810-3453-4454-81e9-2c60b0e0f9df
00250c10-c266-42e4-95d5-1731e40466fa,12572,Create New Logo,Design a new logo for the website.,Not Started,d17aa277-4175-4d79-b195-b4a9bca3a6d6,f8306950-1338-46e3-bb61-1960d6ea6632
0025169b-d9f4-433d-960d-011c4118e660,420,Create New Logo,Design a new logo for the website.,Not Started,334a713d-c709-4319-bfaf-ca07d8bd00bb,6311d2f0-d3be-4edd-b0a0-48a408e1801b
00255df2-2f67-4eaf-b275-c16701e10c4a,7635,Create New Logo,Design a new logo for the website.,Not Started,a2244327-4f84-4261-a24c-1c93ca64b8ba,336fb464-8d26-4457-abf9-095ccfa2e795
00257956-d6cf-4863-8670-0ae8c3d3faa7,13917,Create New Logo,Design a new logo for the website.,Not Started,2c985ca9-f385-4a0d-90f8-333c3bf777c1,a82ca194-1244-418a-9a76-b039434824b8
002587c1-69ef-42ad-a2af-9ef519ac9a02,1669,Create New Logo,Design a new logo for the website.,Not Started,f3d45351-f58c-4541-8ace-52a4b5508d5b,41031b7c-2ac4-4c6d-b46c-fef0f47b1ab4
002654c2-8367-4219-abcd-2e393020b878,2748,Create New Logo,Design a new logo for the website.,Not Started,1ec898f2-9cc7-4546-ba08-51eeeadba654,99d415a7-1578-4130-a481-b46b91910ca6
0026702e-1bf8-4255-a2ea-0fdb5fd2fb0a,4554,Create New Logo,Design a new logo for the website.,Not Started,1a009348-37fe-448b-a196-2ad3f5f1a130,00ae4d1b-62c8-4be1-89cb-c817ebc13d71
0026a405-e906-4aeb-ae35-681e4d59dabb,14085,Create New Logo,Design a new logo for the website.,Not Started,e62ef912-3888-40e5-99a4-6e0918e45dad,73a5cf15-cce9-49aa-b981-38bb170aecd0
0026b927-6026-4aea-b3dc-3e0cb4c3750b,7701,Create New Logo,Design a new logo for the website.,Not Started,939b20f2-5750-48cb-83ac-7d3cdf6b4baf,9df9b383-f26d-4996-a9e2-317607ff8839
0026d27f-b05f-402e-9c9b-a3912f240fb6,8911,Create New Logo,Design a new logo for the website.,Not Started,bad8b1b2-badb-44ec-b8ba-022d684d33fc,6f8d836c-856d-4979-bd57-360ec2dc4123
0027a8c0-c87d-45e3-8dac-7d69187ccd2b,2634,Create New Logo,Design a new logo for the website.,Not Started,811bec41-07fc-461b-b2c2-b78fb9aaa524,6c0ba492-a73b-4a1b-b765-634d9106d271
0027b47c-e46d-44c6-a79f-160953df0c1d,11458,Create New Logo,Design a new logo for the website.,Not Started,6b2e5897-b45b-49e6-a1e5-59e3731f25c1,d376adab-00d4-4a32-9518-22c5c6f84459
0027ed00-a745-4f3f-b564-1b30fb9e755c,8509,Create New Logo,Design a new logo for the website.,Not Started,02ab3707-3198-4578-8799-b6ce906256f8,cc7c7f31-1dae-42f2-9d01-f8c74dc04812
00286eb8-8ae0-4537-8446-8394eee4e47d,12716,Create New Logo,Design a new logo for the website.,Not Started,06034bbe-abda-4851-867b-b2581d15c7e1,bb4ed8b0-c656-4729-963d-5028682a5b4c
0028ada8-7450-40b4-a09f-4d741e6ef030,1824,Create New Logo,Design a new logo for the website.,Not Started,8f312ca4-8801-4b05-88c1-e3a44a23d0ba,3c61a067-f4a5-4472-8339-607aa8d74c9d
0028b1e4-c829-4175-9cb6-7c8d287bcbfc,12113,Create New Logo,Design a new logo for the website.,Not Started,d8cb4827-f0f8-413e-be9f-76b33b55c4aa,9ed9af21-4da9-4f93-80ed-40f6ebbad515
0028d024-23d8-4789-9dc2-096344f81ca9,10274,Create New Logo,Design a new logo for the website.,Not Started,b1667cd8-8ffa-432c-906e-168b18117d06,951cbd1f-1214-4d57-8dba-82d8092d4fc8
00292297-da9e-4ce0-bd3a-d77d7f062677,6123,Create New Logo,Design a new logo for the website.,Not Started,16fcfe4e-5927-42ae-8089-86dd5a05b43f,530f6028-f41f-40d2-b0d5-13faf337b2db
0029564e-55c8-4c01-836f-2aeeb47c4cca,7438,Create New Logo,Design a new logo for the website.,Not Started,18f4814c-6c61-4943-acc1-2bdfc266e970,759f27b5-0cc3-4df6-ab94-ff85899ba386
00298088-3eb1-458e-81cd-dc60891f39c2,14875,Create New Logo,Design a new logo for the website.,Not Started,6a26e1ec-da7d-4e87-b5dd-261cc0615bdb,adc7e267-19eb-4938-b3fb-6c07ddaf61f9
00298b3a-3a26-4886-9336-759a3f658698,1957,Create New Logo,Design a new logo for the website.,Not Started,e80ad7cd-928b-4d1b-b926-2310aa67a48d,d6e27fbc-b77a-40f1-9256-52356ca322a4
0029d55d-f2fb-485d-a06a-2d718f685b3e,8800,Create New Logo,Design a new logo for the website.,Not Started,be9f39b9-b5c7-4090-b46c-8aa9f6b031d2,fb2fe720-a172-47d3-9949-370004871dff
0029eae2-e37e-45ed-a809-658d58ac63a2,25,Create New Logo,Design a new logo for the website.,Not Started,eede3484-95b9-4815-b884-04dd125d5bae,be286fde-6d30-4b29-8a57-9bada436ace9
0029f096-e1d3-4fc2-ac09-388403b2acda,9585,Create New Logo,Design a new logo for the website.,Not Started,1a1207a1-19e4-4186-8682-5c73c329d9c0,0787ccb8-ea2e-44a7-98f7-e0e6506a1ab1
0029f2e0-3f07-4baf-99f4-9e72ef48777f,6811,Create New Logo,Design a new logo for the website.,Not Started,c9233326-bb7f-471d-9f4c-b03bd4b9449d,390b7018-1260-4a17-96e9-0bfbeb31dac2
0029f4c2-00cd-4157-9e42-3e9ebee30855,14108,Create New Logo,Design a new logo for the website.,Not Started,0534dfeb-edf1-4eea-8be6-18575c776eb0,1319316d-c3a5-45b3-b1f5-655ea7b3d0be
002a1ad8-8172-4c21-9314-d3066daad00a,8235,Create New Logo,Design a new logo for the website.,Not Started,cfe83d5c-1297-4269-bbef-86e404f9e074,c2675763-b560-4668-a153-d71f636e1577
002a25e1-fe25-444a-8686-53fa0a0ca828,13811,Create New Logo,Design a new logo for the website.,Not Started,5ad9c469-9318-4b48-b5ce-f7b648b175fd,cc09ccf9-3c38-4626-84cc-f52463d6205d
002a68eb-e5b0-46e4-b6ba-663d0c31c5b5,5589,Create New Logo,Design a new logo for the website.,Not Started,497d5f38-cab6-48c1-b322-507073f0ce82,5b0f65eb-8d6f-46f7-a11e-20ac297edb25
002a6d22-e8ee-4a26-83e9-3764b7c23cbf,11481,Create New Logo,Design a new logo for the website.,Not Started,d4ee18d9-bdf0-4f18-aed2-62ffe5b3616e,a08f6bbc-b725-4054-a6d3-1fe7fd510475
002a8dfe-2a9d-45cf-a97f-37332ab9bceb,669,Create New Logo,Design a new logo for the website.,Not Started,b84a822e-cfe5-4712-b5fa-5122dba57514,7d1b09fc-aa4f-4f2f-9377-5cf615fbca9f
002ac115-2da2-4f97-8221-514ce974b00b,6135,Create New Logo,Design a new logo for the website.,Not Started,e1548322-8f01-4c96-96e4-0c980a65c0d0,0b0d48ee-741b-41fb-9ad0-5b1005ab3f91
002ace5e-1d93-426f-9a40-7e2fd406b2fe,9960,Create New Logo,Design a new logo for the website.,Not Started,7d52bd72-8854-486a-b03a-d399b1f2dd1b,09380d09-33bb-453e-b9b7-50175665399e
002ae6f8-7a2d-4031-993a-c950ade33d17,14447,Create New Logo,Design a new logo for the website.,Not Started,41839d2a-2f6b-47c9-8c02-77ff6173b43a,97d96a23-30f0-44bc-b158-75a5fab3f92d
002b2710-94ed-4e0b-af8e-e6849bd9e91a,4876,Create New Logo,Design a new logo for the website.,Not Started,b80f7d22-65af-4e74-8ebc-0f12d19418bd,8af27f38-ebda-4f66-9210-4899ef310032
002b3f5f-8aeb-4b8e-a22f-6b820da22440,848,Create New Logo,Design a new logo for the website.,Not Started,ee874d02-6471-42c6-b7fe-4850a7eec993,dd81a75c-12c2-4af8-96b9-6506e4bc642a
002b59b4-2305-44ca-88b0-dc8d9e0e1906,12497,Create New Logo,Design a new logo for the website.,Not Started,04f41358-8ad1-4da2-823f-dec8f01ad407,54a50d6e-d1e6-40bd-99f6-91410c288c6f
002bc4eb-ed51-47d7-a8d6-b6861a95cbb2,10585,Create New Logo,Design a new logo for the website.,Not Started,3bf9f975-627d-4fb5-9ab6-1f77acdc9280,f6f43812-87fa-4c67-a783-35678a63e4ee
002c453b-d825-4d53-9285-951db55fa62f,2560,Create New Logo,Design a new logo for the website.,Not Started,616d9557-e27e-4579-85bd-617b5eb3bf6c,2e47d48f-0cdc-49fc-bfa6-e6429aaa372f
002c4bcb-e296-4e6e-abf3-c366b94bfeec,5159,Create New Logo,Design a new logo for the website.,Not Started,820c7687-0f56-47f6-a620-c9c0b7091229,c5a08441-59dc-4047-9606-a723218710c3
002c4eb4-6f4e-4330-9c1d-60fb9490dccf,6990,Create New Logo,Design a new logo for the website.,Not Started,09dddde4-1096-4e35-926e-833dd2e7581f,da856f2a-8ada-44ed-b777-3eccef7c584a
002c617b-f677-4b5d-b3f1-317ac3249061,5837,Create New Logo,Design a new logo for the website.,Not Started,60e6d8f1-a1e9-4158-a475-3b481979a814,2b67a011-90c4-4a7c-94e5-39cdcb249a1f
002c6f2d-9f2e-43a2-a272-56a39c518740,4165,Create New Logo,Design a new logo for the website.,Not Started,4b859b41-d474-42c6-8e3f-11bfc9b08aaf,9d5fb1c5-d9b5-4efc-a487-fbb2d1913805
002c7f56-aea0-421a-89aa-02197a04f9b8,8182,Create New Logo,Design a new logo for the website.,Not Started,cccd5fa7-bee5-4133-94a4-eb9394aaef93,275ad443-b873-4f97-8ed3-0cd0a97b5af1
002ccc3c-5fd0-4dec-bc85-f2652e2339fb,6350,Create New Logo,Design a new logo for the website.,Not Started,13a99ad3-e9ab-46e0-b61d-1d5b6b176662,7fc96547-8e77-4a3f-bd2e-78eb1698a0be
002d0789-013d-433e-8699-b69a1e4ffba0,12526,Create New Logo,Design a new logo for the website.,Not Started,b024b797-7e2d-48e7-99be-c4cd3e421b78,a6b5ab1f-592d-420f-a531-44760e89cb59
002d16ea-ecff-4e66-b62a-cbcdf72bf95d,8452,Create New Logo,Design a new logo for the website.,Not Started,360f0bb4-f17c-490a-9691-1e8ae01e7e01,0ebbe898-31fc-478f-b6d1-94b961071802
002d80f0-845a-462c-9cd7-3886bd38fce8,2008,Create New Logo,Design a new logo for the website.,Not Started,4cac42a3-92d5-4da5-9dd8-8f3d5c01a13a,780d60c2-ba2e-4241-ae51-ed81bd6c993b
002d884f-07f1-4a6e-9485-18eb8e6dfb54,4337,Create New Logo,Design a new logo for the website.,Not Started,852ecb69-4241-4cd9-b7c3-9d569e351207,ea289bd0-6fa0-4c87-a45a-ec6b983efaec
002d92a0-8856-4508-b637-825409698f92,14116,Create New Logo,Design a new logo for the website.,Not Started,a936d668-84ef-48cc-8490-01f2e14b4691,d8752ccb-d30f-4ba3-8372-0e4f3050ff0a
002e7c45-59a8-46d4-b4b6-c3d936042233,10827,Create New Logo,Design a new logo for the website.,Not Started,4eaba47c-f370-4c20-b74a-5c559132cf32,cff757f6-9bea-4400-a3f7-a4eb4cf084c9
002e90d3-e0f5-4741-a469-8e68f7f1ef25,4289,Create New Logo,Design a new logo for the website.,Not Started,4ae3fd39-501e-45e5-982a-62f1036ae75e,acea6d83-0016-4519-bf37-daeda30f5c3b
002ea697-0d8f-40c4-b27b-117adb226291,11840,Create New Logo,Design a new logo for the website.,Not Started,6048d1e9-aa4d-4ae4-bcc0-d659ecb48621,985904dc-c261-40f6-af04-fa893103d89a
002eaafd-f2b8-4659-81f0-5e60324fa558,2126,Create New Logo,Design a new logo for the website.,Not Started,af12790d-32f6-4844-a19d-2eb4e11aa12c,4efbbaad-7844-44a3-a554-520b76722bb1
002ec96b-5034-42e5-80cc-4072b4511348,12919,Create New Logo,Design a new logo for the website.,Not Started,3cd08df1-4bd2-4929-8955-82960023af06,680bc2c0-1294-42f6-beba-6951107a1f84
002ee284-2c7d-44b4-9262-6f6dfb45bb7b,10058,Create New Logo,Design a new logo for the website.,Not Started,7a0a709e-6532-4717-a5bc-f8e9c576a0d3,5d7de1bd-fa4b-478a-8476-3457bf991ef5
002f669d-89e8-42a2-93b8-933606d86db5,10388,Create New Logo,Design a new logo for the website.,Not Started,38a2039a-4145-40f0-89df-b8d9d14d1a06,46875e8a-fbd1-4d86-bfa2-1a88e4a6307b
002f8cd5-ccf3-4daf-8c99-d53f6a3c473c,12008,Create New Logo,Design a new logo for the website.,Not Started,fcadbc48-5491-43f1-a7b1-2e563bcf394e,d991379d-b44a-493b-ac8a-096d6c0b6944
002fc559-05c6-465a-bce9-41830215fd84,6128,Create New Logo,Design a new logo for the website.,Not Started,f3b622e2-3e35-430f-ba18-85d98070152d,3237bcf1-519a-42fe-81a3-bc2ad4a7559f
